日期,单位净值,LJJZ,SDATE,ACTUALSYI,NAVTYPE,净值增长量,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2016/10/26,1.334,1.334,,,1,-0.07,开放申购,开放赎回,,,,
2016/10/25,1.335,1.335,,,1,0,开放申购,开放赎回,,,,
2016/10/24,1.335,1.335,,,1,0.53,开放申购,开放赎回,,,,
2016/10/21,1.328,1.328,,,1,-0.38,开放申购,开放赎回,,,,
2016/10/20,1.333,1.333,,,1,-0.37,开放申购,开放赎回,,,,
2016/10/19,1.338,1.338,,,1,-0.07,开放申购,开放赎回,,,,
2016/10/18,1.339,1.339,,,1,0.98,开放申购,开放赎回,,,,
2016/10/17,1.326,1.326,,,1,-0.08,开放申购,开放赎回,,,,
2016/10/14,1.327,1.327,,,1,0.08,开放申购,开放赎回,,,,
2016/10/13,1.326,1.326,,,1,-0.23,开放申购,开放赎回,,,,
2016/10/12,1.329,1.329,,,1,-0.15,开放申购,开放赎回,,,,
2016/10/11,1.331,1.331,,,1,0.38,开放申购,开放赎回,,,,
2016/10/10,1.326,1.326,,,1,2.24,开放申购,开放赎回,,,,
2016/9/30,1.297,1.297,,,1,0.31,开放申购,开放赎回,,,,
2016/9/29,1.293,1.293,,,1,0.54,开放申购,开放赎回,,,,
2016/9/28,1.286,1.286,,,1,-0.23,开放申购,开放赎回,,,,
2016/9/27,1.289,1.289,,,1,0.39,开放申购,开放赎回,,,,
2016/9/26,1.284,1.284,,,1,-1.38,开放申购,开放赎回,,,,
2016/9/23,1.302,1.302,,,1,-0.15,开放申购,开放赎回,,,,
2016/9/22,1.304,1.304,,,1,0.38,开放申购,开放赎回,,,,
2016/9/21,1.299,1.299,,,1,0.31,开放申购,开放赎回,,,,
2016/9/20,1.295,1.295,,,1,-0.38,开放申购,开放赎回,,,,
2016/9/19,1.3,1.3,,,1,1.4,开放申购,开放赎回,,,,
2016/9/14,1.282,1.282,,,1,-0.47,开放申购,开放赎回,,,,
2016/9/13,1.288,1.288,,,1,0.16,开放申购,开放赎回,,,,
2016/9/12,1.286,1.286,,,1,-1.98,开放申购,开放赎回,,,,
2016/9/9,1.312,1.312,,,1,-0.3,开放申购,开放赎回,,,,
2016/9/8,1.316,1.316,,,1,-0.15,开放申购,开放赎回,,,,
2016/9/7,1.318,1.318,,,1,-0.15,开放申购,开放赎回,,,,
2016/9/6,1.32,1.32,,,1,0.92,开放申购,开放赎回,,,,
2016/9/5,1.308,1.308,,,1,0.31,开放申购,开放赎回,,,,
2016/9/2,1.304,1.304,,,1,-0.69,开放申购,开放赎回,,,,
2016/9/1,1.313,1.313,,,1,-0.83,开放申购,开放赎回,,,,
2016/8/31,1.324,1.324,,,1,-0.3,开放申购,开放赎回,,,,
2016/8/30,1.328,1.328,,,1,0.23,开放申购,开放赎回,,,,
2016/8/29,1.325,1.325,,,1,0.08,开放申购,开放赎回,,,,
2016/8/26,1.324,1.324,,,1,0.46,开放申购,开放赎回,,,,
2016/8/25,1.318,1.318,,,1,-0.3,开放申购,开放赎回,,,,
2016/8/24,1.322,1.322,,,1,0.38,开放申购,开放赎回,,,,
2016/8/23,1.317,1.317,,,1,0.23,开放申购,开放赎回,,,,
2016/8/22,1.314,1.314,,,1,-0.08,开放申购,开放赎回,,,,
2016/8/19,1.315,1.315,,,1,0.54,开放申购,开放赎回,,,,
2016/8/18,1.308,1.308,,,1,-0.3,开放申购,开放赎回,,,,
2016/8/17,1.312,1.312,,,1,0.08,开放申购,开放赎回,,,,
2016/8/16,1.311,1.311,,,1,0,开放申购,开放赎回,,,,
2016/8/15,1.311,1.311,,,1,2.18,开放申购,开放赎回,,,,
2016/8/12,1.283,1.283,,,1,0.47,开放申购,开放赎回,,,,
2016/8/11,1.277,1.277,,,1,-1.24,开放申购,开放赎回,,,,
2016/8/10,1.293,1.293,,,1,-0.08,开放申购,开放赎回,,,,
2016/8/9,1.294,1.294,,,1,0.7,开放申购,开放赎回,,,,
2016/8/8,1.285,1.285,,,1,0.86,开放申购,开放赎回,,,,
2016/8/5,1.274,1.274,,,1,-0.62,开放申购,开放赎回,,,,
2016/8/4,1.282,1.282,,,1,0.08,开放申购,开放赎回,,,,
2016/8/3,1.281,1.281,,,1,0,开放申购,开放赎回,,,,
2016/8/2,1.281,1.281,,,1,0.39,开放申购,开放赎回,,,,
2016/8/1,1.276,1.276,,,1,-1.54,开放申购,开放赎回,,,,
2016/7/29,1.296,1.296,,,1,-0.38,开放申购,开放赎回,,,,
2016/7/28,1.301,1.301,,,1,0.7,开放申购,开放赎回,,,,
2016/7/27,1.292,1.292,,,1,-3.15,开放申购,开放赎回,,,,
2016/7/26,1.334,1.334,,,1,1.44,开放申购,开放赎回,,,,
2016/7/25,1.315,1.315,,,1,0.31,开放申购,开放赎回,,,,
2016/7/22,1.311,1.311,,,1,-1.21,开放申购,开放赎回,,,,
2016/7/21,1.327,1.327,,,1,0.15,开放申购,开放赎回,,,,
2016/7/20,1.325,1.325,,,1,-0.15,开放申购,开放赎回,,,,
2016/7/19,1.327,1.327,,,1,-0.23,开放申购,开放赎回,,,,
2016/7/18,1.33,1.33,,,1,0.08,开放申购,开放赎回,,,,
2016/7/15,1.329,1.329,,,1,-0.08,开放申购,开放赎回,,,,
2016/7/14,1.33,1.33,,,1,-0.67,开放申购,开放赎回,,,,
2016/7/13,1.339,1.339,,,1,-0.22,开放申购,开放赎回,,,,
2016/7/12,1.342,1.342,,,1,2.05,开放申购,开放赎回,,,,
2016/7/11,1.315,1.315,,,1,-0.6,开放申购,开放赎回,,,,
2016/7/8,1.323,1.323,,,1,-0.68,开放申购,开放赎回,,,,
2016/7/7,1.332,1.332,,,1,1.06,开放申购,开放赎回,,,,
2016/7/6,1.318,1.318,,,1,1.07,开放申购,开放赎回,,,,
2016/7/5,1.304,1.304,,,1,-0.31,开放申购,开放赎回,,,,
2016/7/4,1.308,1.308,,,1,1.47,开放申购,开放赎回,,,,
2016/7/1,1.289,1.289,,,1,-0.39,开放申购,开放赎回,,,,
2016/6/30,1.294,1.294,,,1,-0.08,开放申购,开放赎回,,,,
2016/6/29,1.295,1.295,,,1,-0.15,开放申购,开放赎回,,,,
2016/6/28,1.297,1.297,,,1,1.97,开放申购,开放赎回,,,,
2016/6/27,1.272,1.272,,,1,2.17,开放申购,开放赎回,,,,
2016/6/24,1.245,1.245,,,1,-0.48,开放申购,开放赎回,,,,
2016/6/23,1.251,1.251,,,1,-0.48,开放申购,开放赎回,,,,
2016/6/22,1.257,1.257,,,1,1.37,开放申购,开放赎回,,,,
2016/6/21,1.24,1.24,,,1,-1.59,开放申购,开放赎回,,,,
2016/6/20,1.26,1.26,,,1,-0.4,开放申购,开放赎回,,,,
2016/6/17,1.265,1.265,,,1,2.02,开放申购,开放赎回,,,,
2016/6/16,1.24,1.24,,,1,-0.48,开放申购,开放赎回,,,,
2016/6/15,1.246,1.246,,,1,2.81,开放申购,开放赎回,,,,
2016/6/14,1.212,1.212,,,1,0.75,开放申购,开放赎回,,,,
2016/6/13,1.203,1.203,,,1,-4.22,开放申购,开放赎回,,,,
2016/6/8,1.256,1.256,,,1,-1.41,开放申购,开放赎回,,,,
2016/6/7,1.274,1.274,,,1,0.16,开放申购,开放赎回,,,,
2016/6/6,1.272,1.272,,,1,-0.47,开放申购,开放赎回,,,,
2016/6/3,1.278,1.278,,,1,1.67,开放申购,开放赎回,,,,
2016/6/2,1.257,1.257,,,1,0.64,开放申购,开放赎回,,,,
2016/6/1,1.249,1.249,,,1,0.48,开放申购,开放赎回,,,,
2016/5/31,1.243,1.243,,,1,4.1,开放申购,开放赎回,,,,
2016/5/30,1.194,1.194,,,1,-0.58,开放申购,开放赎回,,,,
2016/5/27,1.201,1.201,,,1,-0.99,开放申购,开放赎回,,,,
2016/5/26,1.213,1.213,,,1,0.08,开放申购,开放赎回,,,,
2016/5/25,1.212,1.212,,,1,-0.82,开放申购,开放赎回,,,,
2016/5/24,1.222,1.222,,,1,-1.05,开放申购,开放赎回,,,,
2016/5/23,1.235,1.235,,,1,1.48,开放申购,开放赎回,,,,
2016/5/20,1.217,1.217,,,1,0.08,开放申购,开放赎回,,,,
2016/5/19,1.216,1.216,,,1,-0.08,开放申购,开放赎回,,,,
2016/5/18,1.217,1.217,,,1,-2.48,开放申购,开放赎回,,,,
2016/5/17,1.248,1.248,,,1,1.05,开放申购,开放赎回,,,,
2016/5/16,1.235,1.235,,,1,1.23,开放申购,开放赎回,,,,
2016/5/13,1.22,1.22,,,1,-0.81,开放申购,开放赎回,,,,
2016/5/12,1.23,1.23,,,1,0,开放申购,开放赎回,,,,
2016/5/11,1.23,1.23,,,1,0.24,开放申购,开放赎回,,,,
2016/5/10,1.227,1.227,,,1,-0.08,开放申购,开放赎回,,,,
2016/5/9,1.228,1.228,,,1,-3.23,开放申购,开放赎回,,,,
2016/5/6,1.269,1.269,,,1,-3.72,开放申购,开放赎回,,,,
2016/5/5,1.318,1.318,,,1,0.61,开放申购,开放赎回,,,,
2016/5/4,1.31,1.31,,,1,0.15,开放申购,开放赎回,,,,
2016/5/3,1.308,1.308,,,1,2.83,开放申购,开放赎回,,,,
2016/4/29,1.272,1.272,,,1,-0.24,开放申购,开放赎回,,,,
2016/4/28,1.275,1.275,,,1,-0.23,开放申购,开放赎回,,,,
2016/4/27,1.278,1.278,,,1,-0.54,开放申购,开放赎回,,,,
2016/4/26,1.285,1.285,,,1,1.18,开放申购,开放赎回,,,,
2016/4/25,1.27,1.27,,,1,0.08,开放申购,开放赎回,,,,
2016/4/22,1.269,1.269,,,1,1.28,开放申购,开放赎回,,,,
2016/4/21,1.253,1.253,,,1,-0.71,开放申购,开放赎回,,,,
2016/4/20,1.262,1.262,,,1,-4.68,开放申购,开放赎回,,,,
2016/4/19,1.324,1.324,,,1,0,开放申购,开放赎回,,,,
2016/4/18,1.324,1.324,,,1,-1.49,开放申购,开放赎回,,,,
2016/4/15,1.344,1.344,,,1,-0.52,开放申购,开放赎回,,,,
2016/4/14,1.351,1.351,,,1,0.3,开放申购,开放赎回,,,,
2016/4/13,1.347,1.347,,,1,0.97,开放申购,开放赎回,,,,
2016/4/12,1.334,1.334,,,1,-1.33,开放申购,开放赎回,,,,
2016/4/11,1.352,1.352,,,1,3.05,开放申购,开放赎回,,,,
2016/4/8,1.312,1.312,,,1,-0.83,开放申购,开放赎回,,,,
2016/4/7,1.323,1.323,,,1,-1.42,开放申购,开放赎回,,,,
2016/4/6,1.342,1.342,,,1,0.9,开放申购,开放赎回,,,,
2016/4/5,1.33,1.33,,,1,2.39,开放申购,开放赎回,,,,
2016/4/1,1.299,1.299,,,1,-0.61,开放申购,开放赎回,,,,
2016/3/31,1.307,1.307,,,1,-0.15,开放申购,开放赎回,,,,
2016/3/30,1.309,1.309,,,1,3.64,开放申购,开放赎回,,,,
2016/3/29,1.263,1.263,,,1,-1.94,开放申购,开放赎回,,,,
2016/3/28,1.288,1.288,,,1,-1,开放申购,开放赎回,,,,
2016/3/25,1.301,1.301,,,1,0.77,开放申购,开放赎回,,,,
2016/3/24,1.291,1.291,,,1,-1.22,开放申购,开放赎回,,,,
2016/3/23,1.307,1.307,,,1,0.62,开放申购,开放赎回,,,,
2016/3/22,1.299,1.299,,,1,-0.38,开放申购,开放赎回,,,,
2016/3/21,1.304,1.304,,,1,2.19,开放申购,开放赎回,,,,
2016/3/18,1.276,1.276,,,1,3.07,开放申购,开放赎回,,,,
2016/3/17,1.238,1.238,,,1,3.25,开放申购,开放赎回,,,,
2016/3/16,1.199,1.199,,,1,-1.07,开放申购,开放赎回,,,,
2016/3/15,1.212,1.212,,,1,-0.74,开放申购,开放赎回,,,,
2016/3/14,1.221,1.221,,,1,2.95,开放申购,开放赎回,,,,
2016/3/11,1.186,1.186,,,1,-0.5,开放申购,开放赎回,,,,
2016/3/10,1.192,1.192,,,1,-1.65,开放申购,开放赎回,,,,
2016/3/9,1.212,1.212,,,1,-1.14,开放申购,开放赎回,,,,
2016/3/8,1.226,1.226,,,1,0.82,开放申购,开放赎回,,,,
2016/3/7,1.216,1.216,,,1,1,开放申购,开放赎回,,,,
2016/3/4,1.204,1.204,,,1,-3.45,开放申购,开放赎回,,,,
2016/3/3,1.247,1.247,,,1,-0.24,开放申购,开放赎回,,,,
2016/3/2,1.25,1.25,,,1,3.65,开放申购,开放赎回,,,,
2016/3/1,1.206,1.206,,,1,2.03,开放申购,开放赎回,,,,
2016/2/29,1.182,1.182,,,1,-5.74,开放申购,开放赎回,,,,
2016/2/26,1.254,1.254,,,1,-0.56,开放申购,开放赎回,,,,
2016/2/25,1.261,1.261,,,1,-7.42,开放申购,开放赎回,,,,
2016/2/24,1.362,1.362,,,1,-1.45,开放申购,开放赎回,,,,
2016/2/23,1.382,1.382,,,1,-0.93,开放申购,开放赎回,,,,
2016/2/22,1.395,1.395,,,1,1.23,开放申购,开放赎回,,,,
2016/2/19,1.378,1.378,,,1,0.22,开放申购,开放赎回,,,,
2016/2/18,1.375,1.375,,,1,-0.94,开放申购,开放赎回,,,,
2016/2/17,1.388,1.388,,,1,0.29,开放申购,开放赎回,,,,
2016/2/16,1.384,1.384,,,1,3.83,开放申购,开放赎回,,,,
2016/2/15,1.333,1.333,,,1,0.91,开放申购,开放赎回,,,,
2016/2/5,1.321,1.321,,,1,0,开放申购,开放赎回,,,,
2016/2/4,1.321,1.321,,,1,2.4,开放申购,开放赎回,,,,
2016/2/3,1.29,1.29,,,1,-0.46,开放申购,开放赎回,,,,
2016/2/2,1.296,1.296,,,1,3.76,开放申购,开放赎回,,,,
2016/2/1,1.249,1.249,,,1,-0.08,开放申购,开放赎回,,,,
2016/1/29,1.25,1.25,,,1,3.82,开放申购,开放赎回,,,,
2016/1/28,1.204,1.204,,,1,-3.37,开放申购,开放赎回,,,,
2016/1/27,1.246,1.246,,,1,-0.48,开放申购,开放赎回,,,,
2016/1/26,1.252,1.252,,,1,-7.19,开放申购,开放赎回,,,,
2016/1/25,1.349,1.349,,,1,0.75,开放申购,开放赎回,,,,
2016/1/22,1.339,1.339,,,1,0.3,开放申购,开放赎回,,,,
2016/1/21,1.335,1.335,,,1,-3.68,开放申购,开放赎回,,,,
2016/1/20,1.386,1.386,,,1,-1.14,开放申购,开放赎回,,,,
2016/1/19,1.402,1.402,,,1,3.78,开放申购,开放赎回,,,,
2016/1/18,1.351,1.351,,,1,2.12,开放申购,开放赎回,,,,
2016/1/15,1.323,1.323,,,1,-2.72,开放申购,开放赎回,,,,
2016/1/14,1.36,1.36,,,1,3.98,开放申购,开放赎回,,,,
2016/1/13,1.308,1.308,,,1,-3.33,开放申购,开放赎回,,,,
2016/1/12,1.353,1.353,,,1,0.97,开放申购,开放赎回,,,,
2016/1/11,1.34,1.34,,,1,-6.56,开放申购,开放赎回,,,,
2016/1/8,1.434,1.434,,,1,0.91,开放申购,开放赎回,,,,
2016/1/7,1.421,1.421,,,1,-8.09,开放申购,开放赎回,,,,
2016/1/6,1.546,1.546,,,1,1.58,开放申购,开放赎回,,,,
2016/1/5,1.522,1.522,,,1,-2.25,开放申购,开放赎回,,,,
2016/1/4,1.557,1.557,,,1,-8.03,开放申购,开放赎回,,,,
2015/12/31,1.693,1.693,,,1,-2.03,开放申购,开放赎回,,,,
2015/12/30,1.728,1.728,,,1,1.05,开放申购,开放赎回,,,,
2015/12/29,1.71,1.71,,,1,0.71,开放申购,开放赎回,,,,
2015/12/28,1.698,1.698,,,1,-0.59,开放申购,开放赎回,,,,
2015/12/25,1.708,1.708,,,1,-0.29,开放申购,开放赎回,,,,
2015/12/24,1.713,1.713,,,1,0.59,开放申购,开放赎回,,,,
2015/12/23,1.703,1.703,,,1,-0.93,开放申购,开放赎回,,,,
2015/12/22,1.719,1.719,,,1,0.88,开放申购,开放赎回,,,,
2015/12/21,1.704,1.704,,,1,0.29,开放申购,开放赎回,,,,
2015/12/18,1.699,1.699,,,1,-0.41,开放申购,开放赎回,,,,
2015/12/17,1.706,1.706,,,1,2.9,开放申购,开放赎回,,,,
2015/12/16,1.658,1.658,,,1,-0.12,开放申购,开放赎回,,,,
2015/12/15,1.66,1.66,,,1,-0.06,开放申购,开放赎回,,,,
2015/12/14,1.661,1.661,,,1,1.22,开放申购,开放赎回,,,,
2015/12/11,1.641,1.641,,,1,-0.55,开放申购,开放赎回,,,,
2015/12/10,1.65,1.65,,,1,-0.48,开放申购,开放赎回,,,,
2015/12/9,1.658,1.658,,,1,-1.49,开放申购,开放赎回,,,,
2015/12/8,1.683,1.683,,,1,-1.87,开放申购,开放赎回,,,,
2015/12/7,1.715,1.715,,,1,1.18,开放申购,开放赎回,,,,
2015/12/4,1.695,1.695,,,1,-0.7,开放申购,开放赎回,,,,
2015/12/3,1.707,1.707,,,1,2.77,开放申购,开放赎回,,,,
2015/12/2,1.661,1.661,,,1,-1.13,开放申购,开放赎回,,,,
2015/12/1,1.68,1.68,,,1,-0.89,开放申购,开放赎回,,,,
2015/11/30,1.695,1.695,,,1,1.19,开放申购,开放赎回,,,,
2015/11/27,1.675,1.675,,,1,-5.21,开放申购,开放赎回,,,,
2015/11/26,1.767,1.767,,,1,-1.56,开放申购,开放赎回,,,,
2015/11/25,1.795,1.795,,,1,3.04,开放申购,开放赎回,,,,
2015/11/24,1.742,1.742,,,1,1.57,开放申购,开放赎回,,,,
2015/11/23,1.715,1.715,,,1,-1.32,开放申购,开放赎回,,,,
2015/11/20,1.738,1.738,,,1,-0.17,开放申购,开放赎回,,,,
2015/11/19,1.741,1.741,,,1,3.08,开放申购,开放赎回,,,,
2015/11/18,1.689,1.689,,,1,-1.11,开放申购,开放赎回,,,,
2015/11/17,1.708,1.708,,,1,-2.12,开放申购,开放赎回,,,,
2015/11/16,1.745,1.745,,,1,1.1,开放申购,开放赎回,,,,
2015/11/13,1.726,1.726,,,1,-4.64,开放申购,开放赎回,,,,
2015/11/12,1.81,1.81,,,1,1.4,开放申购,开放赎回,,,,
2015/11/11,1.785,1.785,,,1,2.23,开放申购,开放赎回,,,,
2015/11/10,1.746,1.746,,,1,-0.11,开放申购,开放赎回,,,,
2015/11/9,1.748,1.748,,,1,1.33,开放申购,开放赎回,,,,
2015/11/6,1.725,1.725,,,1,2.5,开放申购,开放赎回,,,,
2015/11/5,1.683,1.683,,,1,-1.46,开放申购,开放赎回,,,,
2015/11/4,1.708,1.708,,,1,5.3,开放申购,开放赎回,,,,
2015/11/3,1.622,1.622,,,1,-0.73,开放申购,开放赎回,,,,
2015/11/2,1.634,1.634,,,1,-1.57,开放申购,开放赎回,,,,
2015/10/30,1.66,1.66,,,1,-0.36,开放申购,开放赎回,,,,
2015/10/29,1.666,1.666,,,1,0.85,开放申购,开放赎回,,,,
2015/10/28,1.652,1.652,,,1,-3.28,开放申购,开放赎回,,,,
2015/10/27,1.708,1.708,,,1,1.12,开放申购,开放赎回,,,,
2015/10/26,1.689,1.689,,,1,-1.29,开放申购,开放赎回,,,,
2015/10/23,1.711,1.711,,,1,2.82,开放申购,开放赎回,,,,
2015/10/22,1.664,1.664,,,1,6.05,开放申购,开放赎回,,,,
2015/10/21,1.569,1.569,,,1,-3.56,开放申购,开放赎回,,,,
2015/10/20,1.627,1.627,,,1,1.43,开放申购,开放赎回,,,,
2015/10/19,1.604,1.604,,,1,-1.05,开放申购,开放赎回,,,,
2015/10/16,1.621,1.621,,,1,0.81,开放申购,开放赎回,,,,
2015/10/15,1.608,1.608,,,1,2.81,开放申购,开放赎回,,,,
